B,p10,Mint,Mniint,max_LC,skew,CV_LC,mad,aslope,bslope,median,time
12,15,0.5,0.1,3.0768e+42,5.1722,1.7398,4.5053e+41,-1.8673e+41,3.1473e+41,4.6583e+40,9.9
12,15,0.5,0.3,1.0923e+43,6.5466,1.9822,1.351e+42,-7.6197e+41,1.3898e+42,8.9831e+40,7.92
12,15,0.5,0.4,1.5089e+43,7.0313,2.0549,1.7659e+42,-1.0943e+42,2.0436e+42,1.0986e+41,7.425
12,15,0.5,0.5,1.9324e+43,7.456,2.1147,2.1602e+42,-1.4337e+42,2.8021e+42,1.2972e+41,6.93
12,15,0.5,0.6,2.3603e+43,7.8383,2.1657,2.5365e+42,-1.827e+42,3.4045e+42,1.4945e+41,6.93
12,15,0.5,0.8,3.2272e+43,8.5124,2.2501,3.2435e+42,-2.5874e+42,4.9953e+42,1.8857e+41,6.435
12,15,1,0.1,1.9715e+42,3.4948,1.4563,3.619e+41,-8.4212e+40,1.4442e+41,6.3864e+40,13.86
12,15,1,0.3,7.5477e+42,4.3667,1.6479,1.2327e+42,-3.9551e+41,6.7338e+41,1.2922e+41,11.385
12,15,1,0.4,1.065e+43,4.637,1.7,1.678e+42,-5.9239e+41,9.9274e+41,1.5349e+41,10.89
12,15,1,0.5,1.3876e+43,4.8645,1.7422,2.1209e+42,-7.9717e+41,1.355e+42,1.7598e+41,10.395
12,15,1,0.6,1.7188e+43,5.0642,1.7781,2.5593e+42,-1.0038e+42,1.763e+42,1.9752e+41,9.9
12,15,1,0.8,2.4052e+43,5.4096,1.8379,3.4134e+42,-1.4838e+42,2.5948e+42,2.4544e+41,9.405
12,15,2,0.1,1.1068e+42,2.2592,1.149,2.189e+41,-2.8402e+40,5.8065e+40,1.1192e+41,19.305
12,15,2,0.3,4.5603e+42,2.8559,1.3441,9.213e+41,-1.5974e+41,2.8311e+41,2.0229e+41,16.335
12,15,2,0.4,6.5637e+42,3.0387,1.3919,1.2924e+42,-2.3831e+41,4.3413e+41,2.4949e+41,15.345
12,15,2,0.5,8.6895e+42,3.1885,1.4286,1.6825e+42,-3.3616e+41,5.9395e+41,2.8513e+41,14.85
12,15,2,0.6,1.0912e+43,3.3164,1.4586,2.0797e+42,-4.3773e+41,7.7181e+41,3.1866e+41,14.355
12,15,2,0.8,1.5594e+43,3.5296,1.5065,2.8892e+42,-6.8558e+41,1.1421e+42,3.8e+41,13.86
12,15,3,0.1,7.443e+41,1.7822,0.94583,1.0756e+41,-1.2561e+40,3.3057e+40,1.679e+41,22.77
12,15,3,0.3,3.1919e+42,2.2009,1.1521,6.3553e+41,-7.5653e+40,1.675e+41,3.2528e+41,19.305
12,15,3,0.4,4.6459e+42,2.3398,1.2023,9.5001e+41,-1.2662e+41,2.502e+41,3.7894e+41,18.81
12,15,3,0.5,6.2031e+42,2.4554,1.2405,1.2722e+42,-1.7027e+41,3.5292e+41,4.3499e+41,17.82
12,15,3,0.6,7.8471e+42,2.555,1.2713,1.6243e+42,-2.2722e+41,4.5932e+41,4.6885e+41,17.325
12,15,3,0.8,1.1348e+43,2.7215,1.3193,2.3211e+42,-3.7169e+41,6.8366e+41,5.6096e+41,16.83
12,15,5,0.1,4.2665e+41,1.53,0.66826,1.7423e+40,-4.3275e+39,1.5258e+40,1.9309e+41,28.215
12,15,5,0.3,1.9153e+42,1.6651,0.88412,2.1807e+41,-2.8534e+40,7.9801e+40,5.4247e+41,24.255
12,15,5,0.4,2.8234e+42,1.737,0.93892,3.9131e+41,-4.6137e+40,1.227e+41,6.6939e+41,23.265
12,15,5,0.5,3.8087e+42,1.8025,0.98061,5.8644e+41,-6.967e+40,1.6913e+41,7.8521e+41,22.77
12,15,5,0.6,4.859e+42,1.8623,1.0141,7.9564e+41,-8.8099e+40,2.2573e+41,8.9554e+41,21.78
12,15,5,0.8,7.1218e+42,1.9673,1.0661,1.2647e+42,-1.5166e+41,3.3854e+41,1.0858e+42,21.285
12,15,7,0.1,2.8684e+41,1.6835,0.50113,-1.0752e+39,-1.8397e+39,9.1264e+39,1.7018e+41,31.68
12,15,7,0.3,1.3218e+42,1.5301,0.69525,6.4338e+40,-1.3634e+40,4.8125e+40,5.7212e+41,27.72
12,15,7,0.4,1.9632e+42,1.549,0.75064,1.3783e+41,-2.2699e+40,7.4153e+40,7.5602e+41,26.73
12,15,7,0.5,2.6644e+42,1.5746,0.7938,2.1311e+41,-3.2218e+40,1.0456e+41,9.4833e+41,25.74
12,15,7,0.6,3.4166e+42,1.6024,0.82896,3.2035e+41,-4.5186e+40,1.3672e+41,1.1169e+42,25.245
12,15,7,0.8,5.0485e+42,1.6585,0.88396,5.6784e+41,-7.372e+40,2.1036e+41,1.4409e+42,24.255
12,15,10,0.1,1.8411e+41,2.685,0.3814,-7.5797e+39,-7.5858e+38,5.1291e+39,1.3359e+41,36.135
12,15,10,0.3,8.6893e+41,1.6567,0.51198,-6.6002e+39,-5.8627e+39,2.7646e+40,5.136e+41,31.68
12,15,10,0.4,1.2997e+42,1.5781,0.55804,8.0953e+39,-1.0072e+40,4.2697e+40,7.1362e+41,30.69
12,15,10,0.5,1.774e+42,1.545,0.59632,2.4498e+40,-1.4643e+40,6.0243e+40,9.2185e+41,29.7
12,15,10,0.6,2.2855e+42,1.5309,0.62893,5.9316e+40,-2.0929e+40,7.8937e+40,1.1195e+42,29.205
12,15,10,0.8,3.4033e+42,1.527,0.68217,1.4418e+41,-3.5184e+40,1.2171e+41,1.5184e+42,28.215
15,15,0.4,0.1,3.4563e+42,5.8321,1.819,4.6537e+41,-2.1805e+41,4.1585e+41,4.7528e+40,8.415
15,15,0.4,0.3,1.1963e+43,7.5159,2.1017,1.3292e+42,-8.9225e+41,1.7287e+42,8.8767e+40,6.93
15,15,0.4,0.4,1.6406e+43,8.1239,2.1849,1.7131e+42,-1.2681e+42,2.5453e+42,1.0845e+41,6.435
15,15,0.4,0.5,2.086e+43,8.6571,2.2524,2.0727e+42,-1.6457e+42,3.502e+42,1.2797e+41,5.94
15,15,0.4,0.6,2.5396e+43,9.1362,2.3096,2.4118e+42,-2.0779e+42,4.2328e+42,1.4735e+41,5.94
15,15,0.4,0.8,3.4413e+43,9.978,2.4033,3.04e+42,-2.8985e+42,6.2261e+42,1.8568e+41,5.445
15,15,0.5,0.1,3.0786e+42,5.1721,1.722,4.4941e+41,-1.8644e+41,3.1491e+41,5.2259e+40,9.9
15,15,0.5,0.3,1.0924e+43,6.5462,1.975,1.3502e+42,-7.6161e+41,1.39e+42,9.5452e+40,7.92
15,15,0.5,0.4,1.5091e+43,7.031,2.0492,1.7651e+42,-1.0939e+42,2.0439e+42,1.1547e+41,7.425
15,15,0.5,0.5,1.9326e+43,7.4557,2.1099,2.1594e+42,-1.4333e+42,2.8024e+42,1.3532e+41,6.93
15,15,0.5,0.6,2.3605e+43,7.8381,2.1615,2.5358e+42,-1.8266e+42,3.4048e+42,1.5504e+41,6.93
15,15,0.5,0.8,3.2274e+43,8.5122,2.2467,3.2429e+42,-2.587e+42,4.9957e+42,1.9414e+41,6.435
15,15,1,0.1,1.9727e+42,3.4975,1.4401,3.6039e+41,-8.4045e+40,1.4451e+41,6.9273e+40,13.86
15,15,1,0.3,7.5491e+42,4.3672,1.6419,1.2313e+42,-3.9529e+41,6.7351e+41,1.3492e+41,11.385
15,15,1,0.4,1.0651e+43,4.6373,1.6953,1.6767e+42,-5.9214e+41,9.9288e+41,1.592e+41,10.89
15,15,1,0.5,1.3877e+43,4.8647,1.7383,2.1196e+42,-7.9691e+41,1.3551e+42,1.8169e+41,10.395
15,15,1,0.6,1.7189e+43,5.0643,1.7748,2.5581e+42,-1.0035e+42,1.7632e+42,2.0322e+41,9.9
15,15,1,0.8,2.4054e+43,5.4097,1.8354,3.4166e+42,-1.4835e+42,2.595e+42,2.4674e+41,9.405
15,15,2,0.1,1.1076e+42,2.2626,1.1353,2.1869e+41,-2.8316e+40,5.811e+40,1.1501e+41,19.305
15,15,2,0.3,4.5614e+42,2.857,1.3388,9.2006e+41,-1.5962e+41,2.8317e+41,2.0701e+41,16.335
15,15,2,0.4,6.5648e+42,3.0395,1.3878,1.291e+42,-2.3818e+41,4.342e+41,2.5443e+41,15.345
15,15,2,0.5,8.6906e+42,3.1891,1.4252,1.6811e+42,-3.3601e+41,5.9403e+41,2.9024e+41,14.85
15,15,2,0.6,1.0913e+43,3.317,1.4558,2.0783e+42,-4.3758e+41,7.719e+41,3.2391e+41,14.355
15,15,2,0.8,1.5595e+43,3.53,1.5043,2.8877e+42,-6.8541e+41,1.1422e+42,3.8541e+41,13.86
15,15,3,0.1,7.4494e+41,1.7846,0.9349,1.0712e+41,-1.2505e+40,3.3086e+40,1.7046e+41,22.77
15,15,3,0.3,3.1927e+42,2.2021,1.1474,6.3644e+41,-7.5571e+40,1.6754e+41,3.2717e+41,19.305
15,15,3,0.4,4.6468e+42,2.3407,1.1987,9.4915e+41,-1.2653e+41,2.5024e+41,3.8277e+41,18.81
15,15,3,0.5,6.204e+42,2.4561,1.2375,1.2713e+42,-1.7018e+41,3.5297e+41,4.3903e+41,17.82
15,15,3,0.6,7.848e+42,2.5556,1.2687,1.6233e+42,-2.2712e+41,4.5937e+41,4.7308e+41,17.325
15,15,3,0.8,1.1349e+43,2.7219,1.3173,2.3199e+42,-3.7157e+41,6.8372e+41,5.6545e+41,16.83
15,15,5,0.1,4.271e+41,1.532,0.66153,1.713e+40,-4.2961e+39,1.5274e+40,1.9463e+41,28.215
15,15,5,0.3,1.9158e+42,1.6657,0.88076,2.177e+41,-2.8487e+40,7.9825e+40,5.4469e+41,24.255
15,15,5,0.4,2.824e+42,1.7375,0.93618,3.9089e+41,-4.6085e+40,1.2273e+41,6.7185e+41,23.265
15,15,5,0.5,3.8094e+42,1.803,0.9783,5.8597e+41,-6.9613e+40,1.6916e+41,7.8784e+41,22.77
15,15,5,0.6,4.8596e+42,1.8627,1.0121,7.9514e+41,-8.8039e+40,2.2576e+41,8.9832e+41,21.78
15,15,5,0.8,7.1225e+42,1.9677,1.0645,1.2671e+42,-1.5159e+41,3.3858e+41,1.0858e+42,21.285
15,15,7,0.1,2.8718e+41,1.6951,0.4969,-1.3019e+39,-1.9875e+39,8.9946e+39,1.7123e+41,32.175
15,15,7,0.3,1.3222e+42,1.5305,0.69286,6.5573e+40,-1.3601e+40,4.8142e+40,5.7218e+41,27.72
15,15,7,0.4,1.9637e+42,1.5493,0.74864,1.382e+41,-2.2663e+40,7.4171e+40,7.571e+41,26.73
15,15,7,0.5,2.6649e+42,1.5748,0.79206,2.1279e+41,-3.2179e+40,1.0458e+41,9.5022e+41,25.74
15,15,7,0.6,3.4171e+42,1.6026,0.82742,3.2001e+41,-4.5144e+40,1.3674e+41,1.1189e+42,25.245
15,15,7,0.8,5.0491e+42,1.6587,0.8827,5.6963e+41,-7.3673e+40,2.1038e+41,1.4409e+42,24.255
15,15,10,0.1,1.8436e+41,2.7264,0.37928,-7.1561e+39,-8.1459e+38,5.0659e+39,1.3368e+41,36.63
15,15,10,0.3,8.6928e+41,1.66,0.51051,-6.8555e+39,-5.8414e+39,2.7657e+40,5.1469e+41,31.68
15,15,10,0.4,1.3001e+42,1.5795,0.55677,7.8282e+39,-1.0048e+40,4.271e+40,7.1483e+41,30.69
15,15,10,0.5,1.7744e+42,1.5457,0.59519,2.5471e+40,-1.4617e+40,6.0256e+40,9.2192e+41,29.7
15,15,10,0.6,2.2859e+42,1.5313,0.6279,5.9036e+40,-2.0901e+40,7.8951e+40,1.1209e+42,29.205
15,15,10,0.8,3.4037e+42,1.5271,0.6813,1.4389e+41,-3.5153e+40,1.2172e+41,1.5199e+42,28.215
20,15,0.4,0.1,3.46e+42,5.8257,1.7883,4.6377e+41,-2.1739e+41,4.1631e+41,5.7331e+40,8.415
20,15,0.4,0.3,1.1968e+43,7.5128,2.0885,1.328e+42,-8.9146e+41,1.7293e+42,9.8462e+40,6.93
20,15,0.4,0.4,1.641e+43,8.1214,2.1741,1.7121e+42,-1.2673e+42,2.546e+42,1.1811e+41,6.435
20,15,0.4,0.5,2.0865e+43,8.655,2.2432,2.0717e+42,-1.6448e+42,3.5028e+42,1.3761e+41,5.94
20,15,0.4,0.6,2.5401e+43,9.1343,2.3014,2.4109e+42,-2.077e+42,4.2336e+42,1.5696e+41,5.94
20,15,0.4,0.8,3.4417e+43,9.9764,2.3965,3.0393e+42,-2.8976e+42,6.227e+42,1.9527e+41,5.445
20,15,0.5,0.1,3.0822e+42,5.1681,1.6926,4.4739e+41,-1.8587e+41,3.1529e+41,6.2202e+40,9.9
20,15,0.5,0.3,1.0928e+43,6.5439,1.963,1.3488e+42,-7.6089e+41,1.3906e+42,1.0524e+41,7.92
20,15,0.5,0.4,1.5095e+43,7.029,2.0395,1.7638e+42,-1.0931e+42,2.0445e+42,1.2521e+41,7.425
20,15,0.5,0.5,1.933e+43,7.4541,2.1016,2.1583e+42,-1.4325e+42,2.803e+42,1.4503e+41,6.93
20,15,0.5,0.6,2.361e+43,7.8366,2.1542,2.5347e+42,-1.8258e+42,3.4054e+42,1.6473e+41,6.93
20,15,0.5,0.8,3.2279e+43,8.511,2.2408,3.2419e+42,-2.5862e+42,4.9964e+42,2.038e+41,6.435
20,15,1,0.1,1.9752e+42,3.4997,1.4135,3.5744e+41,-8.3718e+40,1.447e+41,7.8998e+40,13.86
20,15,1,0.3,7.5521e+42,4.3671,1.6318,1.2286e+42,-3.9484e+41,6.7378e+41,1.4503e+41,11.385
20,15,1,0.4,1.0654e+43,4.6371,1.6875,1.6742e+42,-5.9166e+41,9.9318e+41,1.6928e+41,10.89
20,15,1,0.5,1.388e+43,4.8643,1.7319,2.1173e+42,-7.964e+41,1.3554e+42,1.9173e+41,10.395
20,15,1,0.6,1.7192e+43,5.064,1.7693,2.5559e+42,-1.003e+42,1.7635e+42,2.1322e+41,9.9
20,15,1,0.8,2.4057e+43,5.4093,1.831,3.4165e+42,-1.483e+42,2.5953e+42,2.5479e+41,9.405
20,15,2,0.1,1.1094e+42,2.2672,1.1128,2.2156e+41,-2.8152e+40,5.82e+40,1.1714e+41,19.305
20,15,2,0.3,4.5635e+42,2.8584,1.3299,9.1752e+41,-1.5938e+41,2.8331e+41,2.1557e+41,16.335
20,15,2,0.4,6.567e+42,3.0405,1.3809,1.2942e+42,-2.3791e+41,4.3435e+41,2.5753e+41,15.345
20,15,2,0.5,8.6929e+42,3.1898,1.4196,1.6783e+42,-3.3573e+41,5.9419e+41,2.995e+41,14.85
20,15,2,0.6,1.0915e+43,3.3175,1.451,2.0754e+42,-4.3728e+41,7.7206e+41,3.3337e+41,14.355
20,15,2,0.8,1.5598e+43,3.5303,1.5006,2.8847e+42,-6.8509e+41,1.1423e+42,3.9513e+41,13.86
20,15,3,0.1,7.4622e+41,1.7881,0.91686,1.0642e+41,-1.2401e+40,3.3143e+40,1.7486e+41,22.77
20,15,3,0.3,3.1943e+42,2.2036,1.1396,6.3483e+41,-7.5415e+40,1.6763e+41,3.3366e+41,19.305
20,15,3,0.4,4.6486e+42,2.3419,1.1925,9.4733e+41,-1.2635e+41,2.5034e+41,3.8976e+41,18.81
20,15,3,0.5,6.2058e+42,2.4571,1.2324,1.2693e+42,-1.6999e+41,3.5307e+41,4.464e+41,17.82
20,15,3,0.6,7.8499e+42,2.5563,1.2644,1.6211e+42,-2.2692e+41,4.5948e+41,4.8078e+41,17.325
20,15,3,0.8,1.1351e+43,2.7225,1.3139,2.3176e+42,-3.7135e+41,6.8385e+41,5.7362e+41,16.83
20,15,5,0.1,4.2799e+41,1.5357,0.65048,1.8542e+40,-4.2383e+39,1.5307e+40,1.9541e+41,28.215
20,15,5,0.3,1.917e+42,1.6665,0.87515,2.1738e+41,-2.8398e+40,7.9874e+40,5.4825e+41,24.255
20,15,5,0.4,2.8253e+42,1.7383,0.9316,3.8996e+41,-4.5985e+40,1.2278e+41,6.7631e+41,23.265
20,15,5,0.5,3.8107e+42,1.8037,0.9744,5.8495e+41,-6.9504e+40,1.6922e+41,7.9264e+41,22.77
20,15,5,0.6,4.861e+42,1.8633,1.0087,7.9404e+41,-8.7923e+40,2.2583e+41,9.0339e+41,21.78
20,15,5,0.8,7.124e+42,1.9682,1.0618,1.2713e+42,-1.5146e+41,3.3865e+41,1.0859e+42,21.285
20,15,7,0.1,2.8787e+41,1.7158,0.49004,-1.8083e+39,-1.9492e+39,9.0162e+39,1.7319e+41,32.175
20,15,7,0.3,1.3231e+42,1.5314,0.68888,6.7717e+40,-1.3542e+40,4.8175e+40,5.723e+41,27.72
20,15,7,0.4,1.9647e+42,1.5497,0.74529,1.3752e+41,-2.2596e+40,7.4208e+40,7.603e+41,26.73
20,15,7,0.5,2.6659e+42,1.5752,0.78915,2.1209e+41,-3.2106e+40,1.0462e+41,9.5365e+41,25.74
20,15,7,0.6,3.4182e+42,1.6029,0.82484,3.1927e+41,-4.5065e+40,1.3678e+41,1.1226e+42,25.245
20,15,7,0.8,5.0502e+42,1.659,0.88057,5.7274e+41,-7.3585e+40,2.1043e+41,1.441e+42,24.255
20,15,10,0.1,1.8487e+41,2.7955,0.37594,-7.572e+39,-7.901e+38,5.0799e+39,1.3501e+41,36.63
20,15,10,0.3,8.6995e+41,1.6657,0.50809,-7.3482e+39,-5.8028e+39,2.7679e+40,5.1665e+41,31.68
20,15,10,0.4,1.3008e+42,1.5819,0.55465,7.3047e+39,-1.0005e+40,4.2734e+40,7.1701e+41,30.69
20,15,10,0.5,1.7752e+42,1.5469,0.5933,2.7155e+40,-1.4569e+40,6.0283e+40,9.2205e+41,29.7
20,15,10,0.6,2.2867e+42,1.5321,0.62618,5.847e+40,-2.0849e+40,7.898e+40,1.1235e+42,29.205
20,15,10,0.8,3.4046e+42,1.5275,0.67984,1.4329e+41,-3.5095e+40,1.2175e+41,1.5227e+42,28.215
22.5,15,0.4,0.1,3.4622e+42,5.82,1.7742,4.6306e+41,-2.1702e+41,4.1658e+41,6.2019e+40,8.415
22.5,15,0.4,0.3,1.197e+43,7.5103,2.0823,1.3276e+42,-8.9102e+41,1.7297e+42,1.0308e+41,6.93
22.5,15,0.4,0.4,1.6413e+43,8.1194,2.169,1.7118e+42,-1.2668e+42,2.5464e+42,1.2271e+41,6.435
22.5,15,0.4,0.5,2.0867e+43,8.6532,2.2388,2.0714e+42,-1.6444e+42,3.5032e+42,1.4219e+41,5.94
22.5,15,0.4,0.6,2.5403e+43,9.1328,2.2975,2.4106e+42,-2.0765e+42,4.234e+42,1.6153e+41,5.94
22.5,15,0.4,0.8,3.442e+43,9.9751,2.3933,3.039e+42,-2.8971e+42,6.2275e+42,1.9982e+41,5.445
22.5,15,0.5,0.1,3.0843e+42,5.1638,1.6793,4.4643e+41,-1.8556e+41,3.1552e+41,6.699e+40,9.9
22.5,15,0.5,0.3,1.0931e+43,6.5418,1.9573,1.3481e+42,-7.605e+41,1.3909e+42,1.0992e+41,7.92
22.5,15,0.5,0.4,1.5098e+43,7.0274,2.035,1.7633e+42,-1.0927e+42,2.0448e+42,1.2986e+41,7.425
22.5,15,0.5,0.5,1.9332e+43,7.4527,2.0978,2.1578e+42,-1.432e+42,2.8033e+42,1.4966e+41,6.93
22.5,15,0.5,0.6,2.3612e+43,7.8353,2.1508,2.5343e+42,-1.8254e+42,3.4058e+42,1.6934e+41,6.93
22.5,15,0.5,0.8,3.2281e+43,8.51,2.238,3.2415e+42,-2.5857e+42,4.9968e+42,2.0839e+41,6.435
22.5,15,1,0.1,1.9767e+42,3.4993,1.4014,3.5586e+41,-8.3541e+40,1.4481e+41,8.3826e+40,13.86
22.5,15,1,0.3,7.5538e+42,4.3664,1.6271,1.2272e+42,-3.9459e+41,6.7393e+41,1.4997e+41,11.385
22.5,15,1,0.4,1.0656e+43,4.6364,1.6838,1.6729e+42,-5.9139e+41,9.9335e+41,1.7419e+41,10.89
22.5,15,1,0.5,1.3882e+43,4.8638,1.7289,2.1161e+42,-7.9612e+41,1.3556e+42,1.966e+41,10.395
22.5,15,1,0.6,1.7194e+43,5.0634,1.7667,2.5548e+42,-1.0027e+42,1.7637e+42,2.1806e+41,9.9
22.5,15,1,0.8,2.4059e+43,5.4089,1.829,3.4156e+42,-1.4826e+42,2.5956e+42,2.5957e+41,9.405
22.5,15,2,0.1,1.1103e+42,2.2687,1.1025,2.2058e+41,-2.8065e+40,5.8252e+40,1.2053e+41,19.305
22.5,15,2,0.3,4.5647e+42,2.8587,1.3258,9.1612e+41,-1.5925e+41,2.8338e+41,2.1987e+41,16.335
22.5,15,2,0.4,6.5682e+42,3.0406,1.3777,1.2972e+42,-2.3777e+41,4.3444e+41,2.5755e+41,15.345
22.5,15,2,0.5,8.6942e+42,3.1899,1.417,1.6767e+42,-3.3558e+41,5.9428e+41,3.0413e+41,14.85
22.5,15,2,0.6,1.0917e+43,3.3175,1.4488,2.0738e+42,-4.3712e+41,7.7216e+41,3.3809e+41,14.355
22.5,15,2,0.8,1.5599e+43,3.5303,1.4989,2.8831e+42,-6.8491e+41,1.1425e+42,3.9996e+41,13.86
22.5,15,3,0.1,7.4694e+41,1.7893,0.90866,1.0816e+41,-1.2346e+40,3.3176e+40,1.7491e+41,22.77
22.5,15,3,0.3,3.1953e+42,2.2041,1.136,6.339e+41,-7.5332e+40,1.6768e+41,3.3694e+41,19.305
22.5,15,3,0.4,4.6496e+42,2.3422,1.1897,9.4629e+41,-1.2626e+41,2.5039e+41,3.9329e+41,18.81
22.5,15,3,0.5,6.2068e+42,2.4573,1.2301,1.2682e+42,-1.6989e+41,3.5313e+41,4.5012e+41,17.82
22.5,15,3,0.6,7.8509e+42,2.5566,1.2624,1.6199e+42,-2.2681e+41,4.5954e+41,4.8466e+41,17.325
22.5,15,3,0.8,1.1352e+43,2.7226,1.3124,2.3163e+42,-3.7123e+41,6.8392e+41,5.7774e+41,16.83
22.5,15,5,0.1,4.2849e+41,1.5375,0.64548,1.9531e+40,-4.2088e+39,1.5324e+40,1.9549e+41,28.215
22.5,15,5,0.3,1.9177e+42,1.6669,0.87256,2.1889e+41,-2.8352e+40,7.9902e+40,5.483e+41,24.255
22.5,15,5,0.4,2.826e+42,1.7386,0.92948,3.8941e+41,-4.5934e+40,1.2281e+41,6.7857e+41,23.265
22.5,15,5,0.5,3.8114e+42,1.804,0.9726,5.8436e+41,-6.9448e+40,1.6925e+41,7.9506e+41,22.77
22.5,15,5,0.6,4.8617e+42,1.8635,1.0072,7.934e+41,-8.7863e+40,2.2586e+41,9.0596e+41,21.78
22.5,15,5,0.8,7.1249e+42,1.9684,1.0606,1.2734e+42,-1.5139e+41,3.3869e+41,1.0859e+42,21.285
22.5,15,7,0.1,2.8824e+41,1.7259,0.48699,-2.0738e+39,-1.93e+39,9.028e+39,1.7417e+41,32.175
22.5,15,7,0.3,1.3236e+42,1.5318,0.68706,6.8746e+40,-1.3511e+40,4.8193e+40,5.7237e+41,27.72
22.5,15,7,0.4,1.9652e+42,1.5499,0.74375,1.3714e+41,-2.2562e+40,7.4229e+40,7.619e+41,26.73
22.5,15,7,0.5,2.6665e+42,1.5754,0.78781,2.1169e+41,-3.2068e+40,1.0464e+41,9.5538e+41,25.74
22.5,15,7,0.6,3.4188e+42,1.6031,0.82365,3.1884e+41,-4.5025e+40,1.3681e+41,1.1244e+42,25.245
22.5,15,7,0.8,5.0508e+42,1.6591,0.87959,5.7423e+41,-7.354e+40,2.1045e+41,1.4411e+42,24.255
22.5,15,10,0.1,1.8514e+41,2.8269,0.37449,-7.7794e+39,-7.781e+38,5.0874e+39,1.3566e+41,36.63
22.5,15,10,0.3,8.7032e+41,1.6683,0.50699,-7.6085e+39,-5.7834e+39,2.7691e+40,5.1763e+41,31.68
22.5,15,10,0.4,1.3012e+42,1.5831,0.55368,7.0242e+39,-9.9826e+39,4.2748e+40,7.181e+41,30.69
22.5,15,10,0.5,1.7756e+42,1.5475,0.59243,2.7961e+40,-1.4545e+40,6.0297e+40,9.2213e+41,29.7
22.5,15,10,0.6,2.2872e+42,1.5324,0.6254,5.8161e+40,-2.0823e+40,7.8996e+40,1.1247e+42,29.205
22.5,15,10,0.8,3.4051e+42,1.5276,0.67917,1.4295e+41,-3.5065e+40,1.2177e+41,1.5241e+42,28.215
25,15,0.4,0.1,3.4646e+42,5.8126,1.7615,4.6248e+41,-2.1664e+41,4.1688e+41,6.6366e+40,8.415
25,15,0.4,0.3,1.1973e+43,7.507,2.0766,1.3273e+42,-8.9057e+41,1.7302e+42,1.0735e+41,6.93
25,15,0.4,0.4,1.6416e+43,8.1167,2.1643,1.7115e+42,-1.2664e+42,2.5469e+42,1.2695e+41,6.435
25,15,0.4,0.5,2.087e+43,8.6509,2.2347,2.0713e+42,-1.6439e+42,3.5037e+42,1.4642e+41,5.94
25,15,0.4,0.6,2.5406e+43,9.1308,2.2939,2.4105e+42,-2.076e+42,4.2346e+42,1.6574e+41,5.94
25,15,0.4,0.8,3.4422e+43,9.9735,2.3902,3.039e+42,-2.8965e+42,6.228e+42,2.0401e+41,5.445
25,15,0.5,0.1,3.0866e+42,5.158,1.6672,4.4559e+41,-1.8524e+41,3.1576e+41,7.1452e+40,9.9
25,15,0.5,0.3,1.0933e+43,6.5392,1.9521,1.3477e+42,-7.6009e+41,1.3912e+42,1.1425e+41,7.92
25,15,0.5,0.4,1.51e+43,7.0252,2.0308,1.7629e+42,-1.0923e+42,2.0452e+42,1.3417e+41,7.425
25,15,0.5,0.5,1.9334e+43,7.4508,2.0942,2.1574e+42,-1.4316e+42,2.8037e+42,1.5394e+41,6.93
25,15,0.5,0.6,2.3615e+43,7.8337,2.1477,2.534e+42,-1.8249e+42,3.4062e+42,1.7361e+41,6.93
25,15,0.5,0.8,3.2284e+43,8.5086,2.2354,3.2413e+42,-2.5852e+42,4.9972e+42,2.1263e+41,6.435
25,15,1,0.1,1.9783e+42,3.4978,1.3905,3.5431e+41,-8.3359e+40,1.4492e+41,8.8443e+40,13.86
25,15,1,0.3,7.5557e+42,4.3653,1.6229,1.226e+42,-3.9434e+41,6.741e+41,1.5463e+41,11.385
25,15,1,0.4,1.0658e+43,4.6355,1.6805,1.6718e+42,-5.9112e+41,9.9354e+41,1.788e+41,10.89
25,15,1,0.5,1.3884e+43,4.8629,1.7261,2.1151e+42,-7.9583e+41,1.3558e+42,2.0116e+41,10.395
25,15,1,0.6,1.7196e+43,5.0627,1.7644,2.5539e+42,-1.0024e+42,1.7639e+42,2.2258e+41,9.9
25,15,1,0.8,2.4061e+43,5.4082,1.8271,3.4147e+42,-1.4823e+42,2.5958e+42,2.6404e+41,9.405
25,15,2,0.1,1.1114e+42,2.2694,1.0933,2.1955e+41,-2.7978e+40,5.8307e+40,1.2382e+41,19.305
25,15,2,0.3,4.566e+42,2.8587,1.3221,9.1469e+41,-1.5912e+41,2.8347e+41,2.2402e+41,16.335
25,15,2,0.4,6.5696e+42,3.0405,1.3748,1.2961e+42,-2.3763e+41,4.3453e+41,2.6143e+41,15.345
25,15,2,0.5,8.6956e+42,3.1898,1.4146,1.6752e+42,-3.3542e+41,5.9438e+41,3.0858e+41,14.85
25,15,2,0.6,1.0918e+43,3.3174,1.4468,2.0723e+42,-4.3695e+41,7.7227e+41,3.4261e+41,14.355
25,15,2,0.8,1.5601e+43,3.5301,1.4974,2.8816e+42,-6.8473e+41,1.1426e+42,4.0458e+41,13.86
25,15,3,0.1,7.477e+41,1.7902,0.90129,1.0979e+41,-1.2291e+40,3.321e+40,1.7497e+41,22.77
25,15,3,0.3,3.1962e+42,2.2044,1.1328,6.3293e+41,-7.5248e+40,1.6773e+41,3.4013e+41,19.305
25,15,3,0.4,4.6506e+42,2.3424,1.1871,9.4521e+41,-1.2617e+41,2.5045e+41,3.9672e+41,18.81
